t,cls,x,y,w,h,s_stereo_m,s_depth_m,err_stereo_depth_m,s_pinhole_m,ego_v_mps,mu
0.34,person,581,289,15,39,nan,22.62461280822754,nan,20.92307692307693,3.3115232467651365,0.2
0.8600000000000004,stop sign,536,250,20,19,36.37894821166992,36.48630142211914,-0.10735321044921875,18.947368421052637,0.7817484707638047,0.2
0.8800000000000004,person,583,259,14,39,nan,22.512287139892578,nan,20.92307692307693,0.8190623340247439,0.2
2.4200000000000017,stop sign,555,252,20,20,31.658016204833984,31.702163696289062,-0.044147491455078125,18.000000000000007,5.6802160123477075,0.2
2.600000000000002,stop sign,558,250,22,20,30.720001220703125,30.625732421875,0.094268798828125,18.000000000000007,6.114626695810111,0.2
2.620000000000002,stop sign,558,249,22,20,30.271533966064453,30.502708435058594,-0.23117446899414062,18.000000000000007,6.137091224967487,0.2
2.640000000000002,stop sign,558,249,22,20,30.49411964416504,30.3792667388916,0.1148529052734375,18.000000000000007,6.119193375209666,0.2
2.820000000000002,stop sign,560,243,23,22,29.20563507080078,29.28817367553711,-0.08253860473632812,16.36363636363637,5.843553166609929,0.2
2.840000000000002,stop sign,562,242,23,22,29.001399993896484,29.168071746826172,-0.1666717529296875,16.36363636363637,5.813536230070339,0.2
2.860000000000002,stop sign,562,242,23,23,29.20563507080078,29.05187225341797,0.1537628173828125,15.652173913043484,5.783475311198155,0.2
2.880000000000002,stop sign,562,242,23,23,29.001399993896484,28.936416625976562,0.06498336791992188,15.652173913043484,5.7535451229794905,0.2
2.900000000000002,stop sign,561,242,23,23,28.80000114440918,28.823169708251953,-0.023168563842773438,15.652173913043484,5.723873007859615,0.2
2.920000000000002,stop sign,561,242,26,23,29.001399993896484,28.707416534423828,0.29398345947265625,15.652173913043484,5.694006025189739,0.2
2.940000000000002,stop sign,562,242,25,22,28.80000114440918,28.592945098876953,0.20705604553222656,16.36363636363637,5.664017881493172,0.2
2.960000000000002,stop sign,562,242,24,22,28.601381301879883,28.48202133178711,0.11935997009277344,16.36363636363637,5.634156202277403,0.2
2.980000000000002,stop sign,563,242,25,21,28.601381301879883,28.367698669433594,0.23368263244628906,17.14285714285715,5.6043732988793336,0.2
3.000000000000002,stop sign,563,242,26,21,28.021623611450195,28.2568359375,-0.2352123260498047,17.14285714285715,5.574495195263171,0.2
3.0200000000000022,stop sign,563,242,24,21,28.21224594116211,28.147968292236328,0.06427764892578125,17.14285714285715,5.544199044127243,0.2
3.1200000000000023,stop sign,564,242,27,23,27.648000717163086,27.603538513183594,0.04446220397949219,15.652173913043484,5.3957430812658895,0.2
3.1400000000000023,stop sign,565,242,26,24,27.833559036254883,27.496458053588867,0.3371009826660156,15.000000000000005,5.366478368844318,0.2
3.2000000000000024,person,608,273,11,28,29.41276741027832,19.62158203125,9.79118537902832,29.14285714285715,5.280041536308017,0.2
3.2200000000000024,stop sign,567,242,26,24,27.105884552001953,27.073444366455078,0.032440185546875,15.000000000000005,5.248108007831956,0.2
3.2400000000000024,stop sign,567,242,26,24,27.464902877807617,26.96967315673828,0.49522972106933594,15.000000000000005,5.218628905435198,0.2
3.2400000000000024,person,610,275,11,26,29.41276741027832,19.379199981689453,10.033567428588867,31.384615384615394,5.218628905435198,0.2
3.2600000000000025,stop sign,567,242,26,24,26.75613021850586,26.86655616760254,-0.11042594909667969,15.000000000000005,5.186692356391584,0.2
3.2600000000000025,person,611,275,10,26,29.62285804748535,19.27611541748047,10.346742630004883,31.384615384615394,5.186692356391584,0.2
3.2800000000000025,stop sign,568,241,26,24,26.92987060546875,26.762725830078125,0.167144775390625,15.000000000000005,5.153894531121718,0.2
3.3000000000000025,stop sign,568,242,26,24,26.75613021850586,26.66086196899414,0.09526824951171875,15.000000000000005,5.124754248706158,0.2
3.3000000000000025,person,612,276,11,26,28.80000114440918,19.067020416259766,9.732980728149414,31.384615384615394,5.124754248706158,0.2
3.3200000000000025,stop sign,568,241,27,24,26.58461570739746,26.558849334716797,0.025766372680664062,15.000000000000005,5.092009705939922,0.2
3.3200000000000025,person,613,277,10,24,nan,18.956811904907227,nan,34.00000000000001,5.092009705939922,0.2
3.3400000000000025,stop sign,568,241,28,25,26.75613021850586,26.457788467407227,0.2983417510986328,14.400000000000004,5.047436689774138,0.2
